,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
6025,Vistara,10:25,00:10,7036,Kolkata,Delhi,13h 45m,1,2021-12-29
6026,Vistara,10:25,00:55,7036,Kolkata,Delhi,14h 30m,1,2021-12-29
6027,Vistara,17:35,00:10,7137,Kolkata,Delhi,6h 35m,1,2021-12-29
6028,Vistara,17:35,00:55,7137,Kolkata,Delhi,7h 20m,1,2021-12-29
6029,Air India,09:40,23:30,7160,Kolkata,Delhi,13h 50m,1,2021-12-29
6030,Air India,19:00,18:30,7161,Kolkata,Delhi,23h 30m,1,2021-12-29
6031,Air India,09:50,18:40,7193,Kolkata,Delhi,8h 50m,1,2021-12-29
6032,IndiGo,15:20,01:20,7224,Kolkata,Delhi,10h,1,2021-12-29
6033,Vistara,15:20,17:45,7225,Kolkata,Delhi,2h 25m,Non,2021-12-29
6034,Vistara,10:25,23:00,7236,Kolkata,Delhi,12h 35m,1,2021-12-29
6035,IndiGo,14:15,22:35,7277,Kolkata,Delhi,8h 20m,1,2021-12-29
6036,IndiGo,07:15,15:25,7329,Kolkata,Delhi,8h 10m,1,2021-12-29
6037,Go First,16:25,23:30,7332,Kolkata,Delhi,7h 5m,1,2021-12-29
6038,Vistara,17:35,08:05,7337,Kolkata,Delhi,14h 30m,1,2021-12-29
6039,Air India,07:45,15:30,7351,Kolkata,Delhi,7h 45m,1,2021-12-29
6040,Go First,04:30,12:10,7407,Kolkata,Delhi,7h 40m,1,2021-12-29
6041,Go First,16:50,00:50,7407,Kolkata,Delhi,8h,1,2021-12-29
6042,Go First,16:50,02:00,7407,Kolkata,Delhi,9h 10m,1,2021-12-29
6043,Go First,04:30,15:45,7407,Kolkata,Delhi,11h 15m,1,2021-12-29
6044,Go First,04:30,18:00,7407,Kolkata,Delhi,13h 30m,1,2021-12-29
6045,Go First,16:50,08:10,7407,Kolkata,Delhi,15h 20m,1,2021-12-29
6046,Go First,04:30,20:10,7407,Kolkata,Delhi,15h 40m,1,2021-12-29
6047,Air India,07:45,16:15,7434,Kolkata,Delhi,8h 30m,2,2021-12-29
6048,SpiceJet,18:05,19:45,7445,Kolkata,Delhi,25h 40m,1,2021-12-29
6049,IndiGo,11:10,20:25,7461,Kolkata,Delhi,9h 15m,1,2021-12-29
6050,Vistara,10:25,20:40,7536,Kolkata,Delhi,10h 15m,1,2021-12-29
6051,Vistara,10:15,12:35,7540,Kolkata,Delhi,2h 20m,Non,2021-12-29
6052,Air India,09:40,18:15,7580,Kolkata,Delhi,8h 35m,1,2021-12-29
6053,Air India,09:40,20:25,7580,Kolkata,Delhi,10h 45m,1,2021-12-29
6054,Air India,09:40,08:55,7580,Kolkata,Delhi,23h 15m,1,2021-12-29
6055,Air India,09:40,10:15,7580,Kolkata,Delhi,24h 35m,1,2021-12-29
6056,Air India,09:40,12:15,7580,Kolkata,Delhi,26h 35m,1,2021-12-29
6057,Air India,12:00,23:45,7686,Kolkata,Delhi,11h 45m,2,2021-12-29
6058,Vistara,10:25,18:05,7771,Kolkata,Delhi,7h 40m,1,2021-12-29
6059,Go First,16:45,00:20,7792,Kolkata,Delhi,7h 35m,1,2021-12-29
6060,Go First,08:30,00:20,7792,Kolkata,Delhi,15h 50m,1,2021-12-29
6061,Air Asia,19:35,02:55,7815,Kolkata,Delhi,7h 20m,1,2021-12-29
6062,Air Asia,21:35,08:55,7815,Kolkata,Delhi,11h 20m,1,2021-12-29
6063,Air Asia,19:35,08:55,7815,Kolkata,Delhi,13h 20m,1,2021-12-29
6064,Air Asia,21:35,14:05,7815,Kolkata,Delhi,16h 30m,1,2021-12-29
6065,Air Asia,09:05,14:55,7823,Kolkata,Delhi,5h 50m,1,2021-12-29
6066,Air Asia,09:05,19:20,7823,Kolkata,Delhi,10h 15m,1,2021-12-29
6067,Vistara,20:35,09:40,7824,Kolkata,Delhi,13h 5m,1,2021-12-29
6068,Air India,21:00,19:50,7859,Kolkata,Delhi,22h 50m,1,2021-12-29
6069,Air India,16:55,19:20,8000,Kolkata,Delhi,26h 25m,2,2021-12-29
6070,Vistara,10:25,16:55,8086,Kolkata,Delhi,6h 30m,1,2021-12-29
6071,Vistara,10:25,19:40,8086,Kolkata,Delhi,9h 15m,1,2021-12-29
6072,Air India,09:40,21:15,8105,Kolkata,Delhi,11h 35m,1,2021-12-29
6073,Air India,12:00,09:30,8149,Kolkata,Delhi,21h 30m,1,2021-12-29
6074,Air India,16:55,08:55,8420,Kolkata,Delhi,16h,1,2021-12-29
6075,Air India,16:55,10:15,8420,Kolkata,Delhi,17h 20m,1,2021-12-29
6076,Air India,16:55,12:15,8420,Kolkata,Delhi,19h 20m,1,2021-12-29
6077,Air Asia,16:15,01:00,8459,Kolkata,Delhi,8h 45m,1,2021-12-29
6078,Air Asia,16:15,02:55,8459,Kolkata,Delhi,10h 40m,1,2021-12-29
6079,Air Asia,08:45,22:15,8459,Kolkata,Delhi,13h 30m,1,2021-12-29
6080,Air Asia,08:45,01:00,8459,Kolkata,Delhi,16h 15m,1,2021-12-29
6081,Air Asia,16:15,08:55,8459,Kolkata,Delhi,16h 40m,1,2021-12-29
6082,IndiGo,15:20,21:40,8479,Kolkata,Delhi,6h 20m,1,2021-12-29
6083,Air India,09:40,11:10,8525,Kolkata,Delhi,25h 30m,2,2021-12-29
6084,IndiGo,06:10,14:25,8584,Kolkata,Delhi,8h 15m,1,2021-12-29
6085,Air India,07:45,23:45,8589,Kolkata,Delhi,16h,2,2021-12-29
6086,Vistara,10:25,21:55,8611,Kolkata,Delhi,11h 30m,1,2021-12-29
6087,SpiceJet,14:00,14:25,8619,Kolkata,Delhi,24h 25m,1,2021-12-29
6088,Air India,13:40,16:15,8790,Kolkata,Delhi,26h 35m,1,2021-12-29
6089,Air India,11:35,23:45,8852,Kolkata,Delhi,12h 10m,2,2021-12-29
6090,Vistara,10:25,23:55,9135,Kolkata,Delhi,13h 30m,2,2021-12-29
6091,Go First,22:20,14:20,9333,Kolkata,Delhi,16h,1,2021-12-29
6092,SpiceJet,10:15,18:15,10299,Kolkata,Delhi,8h,1,2021-12-29
6093,Vistara,10:25,23:45,11160,Kolkata,Delhi,13h 20m,2,2021-12-29
6094,IndiGo,12:35,18:55,11618,Kolkata,Delhi,6h 20m,1,2021-12-29
6095,Vistara,10:25,23:45,11790,Kolkata,Delhi,13h 20m,2,2021-12-29
6096,Vistara,10:25,21:35,11895,Kolkata,Delhi,11h 10m,2,2021-12-29
6097,Vistara,10:25,22:25,11895,Kolkata,Delhi,12h,2,2021-12-29
6098,IndiGo,08:05,14:45,13031,Kolkata,Delhi,6h 40m,1,2021-12-29
6099,IndiGo,11:30,18:55,17052,Kolkata,Delhi,7h 25m,1,2021-12-29
6100,Air India,07:00,09:15,3962,Kolkata,Delhi,2h 15m,Non,2022-01-06
6101,Air Asia,07:40,10:05,3999,Kolkata,Delhi,2h 25m,Non,2022-01-06
6102,SpiceJet,21:55,00:25,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6103,Air Asia,23:40,02:10,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6104,IndiGo,05:30,08:00,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6105,IndiGo,16:30,19:00,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6106,IndiGo,18:05,20:35,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6107,IndiGo,20:25,22:55,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6108,IndiGo,01:15,03:45,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6109,IndiGo,08:45,11:15,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6110,IndiGo,21:40,00:10,3999,Kolkata,Delhi,2h 30m,Non,2022-01-06
6111,IndiGo,06:40,09:15,3999,Kolkata,Delhi,2h 35m,Non,2022-01-06
6112,IndiGo,10:05,12:40,3999,Kolkata,Delhi,2h 35m,Non,2022-01-06
6113,SpiceJet,06:05,08:45,3999,Kolkata,Delhi,2h 40m,Non,2022-01-06
6114,Air Asia,20:00,23:00,3999,Kolkata,Delhi,3h,Non,2022-01-06
6115,Vistara,10:15,12:35,4105,Kolkata,Delhi,2h 20m,Non,2022-01-06
6116,Vistara,20:20,22:45,4105,Kolkata,Delhi,2h 25m,Non,2022-01-06
6117,Vistara,07:10,09:35,4210,Kolkata,Delhi,2h 25m,Non,2022-01-06
6118,Go First,06:00,08:30,4246,Kolkata,Delhi,2h 30m,Non,2022-01-06
6119,IndiGo,11:55,18:50,4291,Kolkata,Delhi,6h 55m,1,2022-01-06
6120,IndiGo,11:55,21:20,4291,Kolkata,Delhi,9h 25m,1,2022-01-06
6121,IndiGo,19:20,21:50,4389,Kolkata,Delhi,2h 30m,Non,2022-01-06
6122,Go First,14:20,16:55,4602,Kolkata,Delhi,2h 35m,Non,2022-01-06
6123,Air India,10:25,12:55,4631,Kolkata,Delhi,2h 30m,Non,2022-01-06
6124,IndiGo,16:20,22:45,4646,Kolkata,Delhi,6h 25m,1,2022-01-06
6125,IndiGo,17:30,21:35,4663,Kolkata,Delhi,4h 5m,1,2022-01-06
6126,IndiGo,17:30,22:05,4663,Kolkata,Delhi,4h 35m,1,2022-01-06
6127,IndiGo,14:45,20:10,4663,Kolkata,Delhi,5h 25m,1,2022-01-06
6128,IndiGo,14:45,21:35,4663,Kolkata,Delhi,6h 50m,1,2022-01-06
6129,IndiGo,14:45,22:05,4663,Kolkata,Delhi,7h 20m,1,2022-01-06
6130,Vistara,15:20,17:45,4726,Kolkata,Delhi,2h 25m,Non,2022-01-06
6131,Air India,19:00,18:30,4879,Kolkata,Delhi,23h 30m,1,2022-01-06
6132,Air India,19:00,23:00,4879,Kolkata,Delhi,28h,1,2022-01-06
6133,Go First,09:20,18:55,4880,Kolkata,Delhi,9h 35m,1,2022-01-06
6134,Go First,06:15,18:55,4880,Kolkata,Delhi,12h 40m,1,2022-01-06
6135,IndiGo,17:15,22:30,4998,Kolkata,Delhi,5h 15m,1,2022-01-06
6136,IndiGo,07:00,13:20,4998,Kolkata,Delhi,6h 20m,1,2022-01-06
6137,Air India,15:30,18:00,5051,Kolkata,Delhi,2h 30m,Non,2022-01-06
6138,SpiceJet,10:15,11:30,5081,Kolkata,Delhi,25h 15m,1,2022-01-06
6139,SpiceJet,09:15,10:40,5084,Kolkata,Delhi,25h 25m,1,2022-01-06
6140,IndiGo,07:15,15:25,5261,Kolkata,Delhi,8h 10m,1,2022-01-06
6141,IndiGo,11:25,13:50,5266,Kolkata,Delhi,2h 25m,Non,2022-01-06
6142,Air India,13:00,20:55,5275,Kolkata,Delhi,7h 55m,1,2022-01-06
6143,Air India,13:00,14:40,5275,Kolkata,Delhi,25h 40m,1,2022-01-06
6144,SpiceJet,14:00,11:30,5291,Kolkata,Delhi,21h 30m,1,2022-01-06
6145,Go First,12:10,18:25,5336,Kolkata,Delhi,6h 15m,1,2022-01-06
6146,Air India,19:00,08:45,5376,Kolkata,Delhi,13h 45m,1,2022-01-06
6147,Air India,19:00,13:50,5376,Kolkata,Delhi,18h 50m,1,2022-01-06
6148,Air Asia,05:25,11:50,5381,Kolkata,Delhi,6h 25m,1,2022-01-06
6149,IndiGo,17:25,01:20,5439,Kolkata,Delhi,7h 55m,1,2022-01-06
6150,IndiGo,06:10,14:25,5439,Kolkata,Delhi,8h 15m,1,2022-01-06
6151,SpiceJet,10:15,18:15,5462,Kolkata,Delhi,8h,1,2022-01-06
6152,Air India,09:50,18:40,5513,Kolkata,Delhi,8h 50m,1,2022-01-06
6153,Go First,09:20,18:15,5548,Kolkata,Delhi,8h 55m,1,2022-01-06
6154,Go First,06:15,18:15,5548,Kolkata,Delhi,12h,1,2022-01-06
6155,Go First,13:20,00:40,5567,Kolkata,Delhi,11h 20m,1,2022-01-06
6156,IndiGo,18:30,00:10,5598,Kolkata,Delhi,5h 40m,1,2022-01-06
6157,Air Asia,05:25,15:30,5801,Kolkata,Delhi,10h 5m,1,2022-01-06
6158,IndiGo,11:40,21:45,5906,Kolkata,Delhi,10h 5m,1,2022-01-06
6159,IndiGo,14:15,20:25,5936,Kolkata,Delhi,6h 10m,1,2022-01-06
6160,IndiGo,14:15,22:35,5936,Kolkata,Delhi,8h 20m,1,2022-01-06
6161,Air India,07:45,18:40,6017,Kolkata,Delhi,10h 55m,1,2022-01-06
6162,Air India,05:55,18:40,6017,Kolkata,Delhi,12h 45m,1,2022-01-06
6163,IndiGo,11:40,18:45,6169,Kolkata,Delhi,7h 5m,1,2022-01-06
6164,Air India,13:00,23:30,6339,Kolkata,Delhi,10h 30m,2,2022-01-06
6165,Air India,13:00,19:20,6339,Kolkata,Delhi,30h 20m,3,2022-01-06
6166,IndiGo,11:10,20:25,6359,Kolkata,Delhi,9h 15m,1,2022-01-06
6167,Air Asia,09:05,14:55,6394,Kolkata,Delhi,5h 50m,1,2022-01-06
6168,Air Asia,09:05,19:20,6394,Kolkata,Delhi,10h 15m,1,2022-01-06
6169,Go First,04:55,12:10,6448,Kolkata,Delhi,7h 15m,1,2022-01-06
6170,Go First,17:30,00:50,6448,Kolkata,Delhi,7h 20m,1,2022-01-06
6171,Go First,17:30,02:00,6448,Kolkata,Delhi,8h 30m,1,2022-01-06
6172,Go First,04:55,14:30,6448,Kolkata,Delhi,9h 35m,1,2022-01-06
6173,Go First,04:55,15:45,6448,Kolkata,Delhi,10h 50m,1,2022-01-06
6174,Go First,17:30,08:10,6448,Kolkata,Delhi,14h 40m,1,2022-01-06
6175,Go First,04:55,20:10,6448,Kolkata,Delhi,15h 15m,1,2022-01-06
6176,Go First,17:30,10:10,6448,Kolkata,Delhi,16h 40m,1,2022-01-06
6177,Go First,16:25,23:30,6557,Kolkata,Delhi,7h 5m,1,2022-01-06
6178,Air India,09:55,15:30,6564,Kolkata,Delhi,5h 35m,1,2022-01-06
6179,Air India,13:00,20:25,6654,Kolkata,Delhi,7h 25m,2,2022-01-06
6180,Air India,13:00,08:55,6654,Kolkata,Delhi,19h 55m,2,2022-01-06
6181,Air India,13:00,18:15,6654,Kolkata,Delhi,29h 15m,2,2022-01-06
6182,Air India,14:40,23:10,6704,Kolkata,Delhi,8h 30m,1,2022-01-06
6183,Air India,14:40,08:50,6704,Kolkata,Delhi,18h 10m,1,2022-01-06
6184,Vistara,10:25,20:40,6771,Kolkata,Delhi,10h 15m,1,2022-01-06
6185,Vistara,10:25,23:00,6771,Kolkata,Delhi,12h 35m,1,2022-01-06
6186,Vistara,10:25,00:10,6771,Kolkata,Delhi,13h 45m,1,2022-01-06
6187,Vistara,10:25,00:55,6771,Kolkata,Delhi,14h 30m,1,2022-01-06
6188,Air India,09:40,19:20,6845,Kolkata,Delhi,9h 40m,2,2022-01-06
6189,Air India,09:40,23:30,6845,Kolkata,Delhi,13h 50m,1,2022-01-06
6190,Vistara,17:35,00:10,6872,Kolkata,Delhi,6h 35m,1,2022-01-06
6191,Vistara,17:35,00:55,6872,Kolkata,Delhi,7h 20m,1,2022-01-06
6192,Vistara,17:35,08:05,6872,Kolkata,Delhi,14h 30m,1,2022-01-06
6193,Vistara,17:35,08:35,6872,Kolkata,Delhi,15h,1,2022-01-06
6194,Air India,11:35,23:45,7014,Kolkata,Delhi,12h 10m,2,2022-01-06
6195,Vistara,10:25,16:55,7047,Kolkata,Delhi,6h 30m,1,2022-01-06
6196,Vistara,10:25,18:05,7047,Kolkata,Delhi,7h 40m,1,2022-01-06
6197,Air India,13:00,10:15,7074,Kolkata,Delhi,21h 15m,2,2022-01-06
6198,Vistara,17:35,12:40,7148,Kolkata,Delhi,19h 5m,1,2022-01-06
6199,Air India,09:40,20:25,7160,Kolkata,Delhi,10h 45m,1,2022-01-06
6200,Air India,09:40,08:55,7160,Kolkata,Delhi,23h 15m,1,2022-01-06
6201,IndiGo,15:20,01:20,7224,Kolkata,Delhi,10h,1,2022-01-06
6202,Air India,14:40,13:00,7229,Kolkata,Delhi,22h 20m,1,2022-01-06
6203,SpiceJet,14:00,14:25,7253,Kolkata,Delhi,24h 25m,1,2022-01-06
6204,Air India,16:55,19:20,7265,Kolkata,Delhi,26h 25m,2,2022-01-06
6205,IndiGo,12:35,18:55,7302,Kolkata,Delhi,6h 20m,1,2022-01-06
6206,Vistara,10:25,19:40,7362,Kolkata,Delhi,9h 15m,1,2022-01-06
6207,SpiceJet,18:05,19:45,7445,Kolkata,Delhi,25h 40m,1,2022-01-06
6208,Vistara,17:35,09:40,7463,Kolkata,Delhi,16h 5m,1,2022-01-06
6209,Vistara,17:35,11:00,7463,Kolkata,Delhi,17h 25m,1,2022-01-06
6210,IndiGo,08:05,14:45,7518,Kolkata,Delhi,6h 40m,1,2022-01-06
6211,Air India,09:40,18:15,7580,Kolkata,Delhi,8h 35m,1,2022-01-06
6212,Air India,16:55,08:55,7580,Kolkata,Delhi,16h,1,2022-01-06
6213,Air India,09:40,10:15,7580,Kolkata,Delhi,24h 35m,1,2022-01-06
6214,Air India,16:55,18:15,7580,Kolkata,Delhi,25h 20m,1,2022-01-06
6215,Air India,13:00,21:15,7599,Kolkata,Delhi,8h 15m,2,2022-01-06
6216,Air India,13:00,12:15,7599,Kolkata,Delhi,23h 15m,2,2022-01-06
6217,IndiGo,11:30,18:55,7613,Kolkata,Delhi,7h 25m,1,2022-01-06
6218,IndiGo,15:20,21:40,7727,Kolkata,Delhi,6h 20m,1,2022-01-06
6219,Go First,16:45,23:50,7792,Kolkata,Delhi,7h 5m,1,2022-01-06
6220,Go First,09:30,23:50,7792,Kolkata,Delhi,14h 20m,1,2022-01-06
6221,Go First,22:40,14:20,7800,Kolkata,Delhi,15h 40m,1,2022-01-06
6222,Air Asia,21:35,08:55,7815,Kolkata,Delhi,11h 20m,1,2022-01-06
6223,Air Asia,21:35,14:05,7815,Kolkata,Delhi,16h 30m,1,2022-01-06
6224,IndiGo,08:05,18:55,7938,Kolkata,Delhi,10h 50m,1,2022-01-06
6225,Air India,16:55,10:15,8000,Kolkata,Delhi,17h 20m,1,2022-01-06
6226,Air India,13:00,11:10,8019,Kolkata,Delhi,22h 10m,3,2022-01-06
6227,Air India,09:40,21:15,8105,Kolkata,Delhi,11h 35m,1,2022-01-06
6228,Vistara,10:25,23:55,8452,Kolkata,Delhi,13h 30m,2,2022-01-06
6229,Air Asia,19:35,02:55,8459,Kolkata,Delhi,7h 20m,1,2022-01-06
6230,Air Asia,16:15,01:00,8459,Kolkata,Delhi,8h 45m,1,2022-01-06
6231,Air Asia,16:15,02:55,8459,Kolkata,Delhi,10h 40m,1,2022-01-06
6232,Air Asia,19:35,08:55,8459,Kolkata,Delhi,13h 20m,1,2022-01-06
6233,Air Asia,16:15,08:55,8459,Kolkata,Delhi,16h 40m,1,2022-01-06
6234,Air India,16:55,12:15,8525,Kolkata,Delhi,19h 20m,1,2022-01-06
6235,Air India,16:55,20:25,8525,Kolkata,Delhi,27h 30m,1,2022-01-06
6236,Vistara,10:25,21:55,8622,Kolkata,Delhi,11h 30m,1,2022-01-06
6237,Air India,14:40,19:50,8909,Kolkata,Delhi,29h 10m,1,2022-01-06
6238,Air India,16:55,11:10,8945,Kolkata,Delhi,18h 15m,2,2022-01-06
6239,Air India,14:10,20:35,8950,Kolkata,Delhi,6h 25m,1,2022-01-06
6240,Air India,14:10,13:00,8950,Kolkata,Delhi,22h 50m,1,2022-01-06
6241,Air Asia,08:45,22:15,9217,Kolkata,Delhi,13h 30m,1,2022-01-06
6242,Air Asia,08:45,01:00,9217,Kolkata,Delhi,16h 15m,1,2022-01-06
6243,Vistara,10:25,23:45,10530,Kolkata,Delhi,13h 20m,2,2022-01-06
6244,Vistara,10:25,23:45,10530,Kolkata,Delhi,13h 20m,2,2022-01-06
6245,Vistara,10:25,21:35,10635,Kolkata,Delhi,11h 10m,2,2022-01-06
6246,Vistara,10:25,22:25,10635,Kolkata,Delhi,12h,2,2022-01-06
6247,Air Asia,20:00,22:25,5264,Kolkata,Delhi,2h 25m,Non,2021-12-21
6248,Air Asia,07:40,10:05,5264,Kolkata,Delhi,2h 25m,Non,2021-12-21
6249,Go First,06:00,08:30,5264,Kolkata,Delhi,2h 30m,Non,2021-12-21
6250,SpiceJet,21:55,00:25,5264,Kolkata,Delhi,2h 30m,Non,2021-12-21
6251,Air Asia,23:40,02:10,5264,Kolkata,Delhi,2h 30m,Non,2021-12-21
6252,Go First,14:20,16:55,5264,Kolkata,Delhi,2h 35m,Non,2021-12-21
6253,SpiceJet,06:05,08:45,5264,Kolkata,Delhi,2h 40m,Non,2021-12-21
6254,IndiGo,17:30,21:35,5264,Kolkata,Delhi,4h 5m,1,2021-12-21
6255,IndiGo,17:30,22:05,5264,Kolkata,Delhi,4h 35m,1,2021-12-21
6256,IndiGo,14:45,20:10,5264,Kolkata,Delhi,5h 25m,1,2021-12-21
6257,IndiGo,07:00,13:20,5264,Kolkata,Delhi,6h 20m,1,2021-12-21
6258,IndiGo,14:45,21:35,5264,Kolkata,Delhi,6h 50m,1,2021-12-21
6259,IndiGo,11:55,18:50,5264,Kolkata,Delhi,6h 55m,1,2021-12-21
6260,IndiGo,11:40,18:45,5264,Kolkata,Delhi,7h 5m,1,2021-12-21
6261,IndiGo,11:25,18:45,5264,Kolkata,Delhi,7h 20m,1,2021-12-21
6262,IndiGo,14:45,22:05,5264,Kolkata,Delhi,7h 20m,1,2021-12-21
6263,IndiGo,11:55,21:20,5264,Kolkata,Delhi,9h 25m,1,2021-12-21
6264,IndiGo,11:40,21:45,5264,Kolkata,Delhi,10h 5m,1,2021-12-21
6265,IndiGo,08:45,11:15,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6266,IndiGo,16:30,19:00,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6267,IndiGo,18:05,20:35,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6268,IndiGo,01:15,03:45,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6269,IndiGo,20:25,22:55,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6270,IndiGo,05:30,08:00,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6271,IndiGo,19:20,21:50,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6272,IndiGo,21:40,00:10,5266,Kolkata,Delhi,2h 30m,Non,2021-12-21
6273,IndiGo,06:40,09:15,5266,Kolkata,Delhi,2h 35m,Non,2021-12-21
6274,IndiGo,10:05,12:40,5266,Kolkata,Delhi,2h 35m,Non,2021-12-21
6275,Vistara,07:10,09:35,5267,Kolkata,Delhi,2h 25m,Non,2021-12-21
6276,Vistara,20:20,22:45,5346,Kolkata,Delhi,2h 25m,Non,2021-12-21
6277,Vistara,10:15,12:35,5556,Kolkata,Delhi,2h 20m,Non,2021-12-21
6278,IndiGo,18:30,00:10,5816,Kolkata,Delhi,5h 40m,1,2021-12-21
6279,IndiGo,14:15,20:25,5816,Kolkata,Delhi,6h 10m,1,2021-12-21
6280,IndiGo,16:20,22:45,5816,Kolkata,Delhi,6h 25m,1,2021-12-21
6281,IndiGo,17:25,01:20,5816,Kolkata,Delhi,7h 55m,1,2021-12-21
6282,IndiGo,14:15,22:35,5816,Kolkata,Delhi,8h 20m,1,2021-12-21
6283,IndiGo,11:10,20:25,5816,Kolkata,Delhi,9h 15m,1,2021-12-21
6284,IndiGo,15:20,01:20,5816,Kolkata,Delhi,10h,1,2021-12-21
6285,SpiceJet,18:05,19:45,6167,Kolkata,Delhi,25h 40m,1,2021-12-21
6286,IndiGo,11:25,13:50,6174,Kolkata,Delhi,2h 25m,Non,2021-12-21
6287,IndiGo,15:20,21:40,6368,Kolkata,Delhi,6h 20m,1,2021-12-21
6288,IndiGo,07:15,15:25,6368,Kolkata,Delhi,8h 10m,1,2021-12-21
6289,Go First,04:55,12:10,6488,Kolkata,Delhi,7h 15m,1,2021-12-21
6290,Go First,16:45,00:20,6488,Kolkata,Delhi,7h 35m,1,2021-12-21
6291,Go First,16:50,00:50,6488,Kolkata,Delhi,8h,1,2021-12-21
6292,Go First,10:00,18:15,6488,Kolkata,Delhi,8h 15m,2,2021-12-21
6293,Go First,09:20,18:15,6488,Kolkata,Delhi,8h 55m,1,2021-12-21
6294,Go First,16:50,02:00,6488,Kolkata,Delhi,9h 10m,1,2021-12-21
6295,Go First,04:55,15:45,6488,Kolkata,Delhi,10h 50m,1,2021-12-21
6296,Go First,08:30,20:20,6488,Kolkata,Delhi,11h 50m,2,2021-12-21
6297,Go First,06:15,18:15,6488,Kolkata,Delhi,12h,1,2021-12-21
6298,Go First,09:20,22:05,6488,Kolkata,Delhi,12h 45m,1,2021-12-21
6299,Go First,04:55,18:00,6488,Kolkata,Delhi,13h 5m,1,2021-12-21
6300,Go First,04:55,20:10,6488,Kolkata,Delhi,15h 15m,1,2021-12-21
6301,Go First,16:50,08:10,6488,Kolkata,Delhi,15h 20m,1,2021-12-21
6302,Go First,08:30,00:20,6488,Kolkata,Delhi,15h 50m,1,2021-12-21
6303,Go First,06:15,22:05,6488,Kolkata,Delhi,15h 50m,1,2021-12-21
6304,Go First,22:20,14:20,6488,Kolkata,Delhi,16h,1,2021-12-21
6305,SpiceJet,09:15,10:40,6908,Kolkata,Delhi,25h 25m,1,2021-12-21
6306,Air India,07:00,09:15,6909,Kolkata,Delhi,2h 15m,Non,2021-12-21
6307,Vistara,15:20,17:45,7225,Kolkata,Delhi,2h 25m,Non,2021-12-21
6308,Air India,20:30,22:45,7329,Kolkata,Delhi,2h 15m,Non,2021-12-21
6309,Air India,10:25,12:55,7329,Kolkata,Delhi,2h 30m,Non,2021-12-21
6310,IndiGo,17:15,22:30,7472,Kolkata,Delhi,5h 15m,1,2021-12-21
6311,Air India,15:30,18:00,7749,Kolkata,Delhi,2h 30m,Non,2021-12-21
6312,Air Asia,05:25,11:50,7943,Kolkata,Delhi,6h 25m,1,2021-12-21
6313,Air Asia,05:25,15:30,7943,Kolkata,Delhi,10h 5m,1,2021-12-21
6314,Air India,13:00,20:55,8887,Kolkata,Delhi,7h 55m,1,2021-12-21
6315,SpiceJet,14:00,11:30,9114,Kolkata,Delhi,21h 30m,1,2021-12-21
6316,Air India,09:55,15:30,9277,Kolkata,Delhi,5h 35m,1,2021-12-21
6317,SpiceJet,10:15,18:15,9324,Kolkata,Delhi,8h,1,2021-12-21
6318,SpiceJet,10:15,11:30,9324,Kolkata,Delhi,25h 15m,1,2021-12-21
6319,Air India,11:35,23:45,9573,Kolkata,Delhi,12h 10m,2,2021-12-21
6320,Air India,09:10,23:45,9625,Kolkata,Delhi,14h 35m,1,2021-12-21
6321,Air India,13:00,14:40,9751,Kolkata,Delhi,25h 40m,1,2021-12-21
6322,Air India,05:55,18:40,9954,Kolkata,Delhi,12h 45m,1,2021-12-21
6323,Air India,09:10,16:15,10164,Kolkata,Delhi,7h 5m,1,2021-12-21
6324,Air India,07:45,18:40,10322,Kolkata,Delhi,10h 55m,1,2021-12-21
6325,Air India,16:45,18:40,10553,Kolkata,Delhi,25h 55m,1,2021-12-21
6326,Air Asia,09:05,14:55,10654,Kolkata,Delhi,5h 50m,1,2021-12-21
6327,Air Asia,09:05,19:20,10654,Kolkata,Delhi,10h 15m,1,2021-12-21
6328,IndiGo,06:10,14:25,10845,Kolkata,Delhi,8h 15m,1,2021-12-21
6329,Vistara,17:35,00:10,10946,Kolkata,Delhi,6h 35m,1,2021-12-21
6330,Vistara,17:35,00:55,10946,Kolkata,Delhi,7h 20m,1,2021-12-21
6331,Vistara,17:35,08:35,10946,Kolkata,Delhi,15h,1,2021-12-21
6332,Air India,09:50,18:40,10973,Kolkata,Delhi,8h 50m,1,2021-12-21
6333,Vistara,17:35,08:05,11016,Kolkata,Delhi,14h 30m,1,2021-12-21
